Timestamp,Constituency_No,Party,Sentiment,Platform,Comment
19-12-2024,29,Congress,Negative,Twitter,Congress is facing challenges in 29
21-12-2024,29,ADMK,Negative,Twitter,ADMK is facing challenges in 29
05-10-2024,29,BJP,Neutral,Twitter,BJP is neutral in 29
19-02-2025,29,TVK,Positive,Twitter,TVK is gaining in 29
30-11-2024,29,TVK,Positive,Twitter,TVK is gaining in 29
11-02-2025,29,BJP,Neutral,Twitter,BJP is neutral in 29
08-11-2024,29,TVK,Positive,Twitter,TVK is gaining in 29
08-10-2024,29,TVK,Positive,Twitter,TVK is gaining in 29
15-01-2025,29,TVK,Positive,Twitter,TVK is gaining in 29
15-10-2024,29,TVK,Negative,YouTube,TVK is facing challenges in 29
03-02-2025,29,DMK,Positive,YouTube,DMK is gaining in 29
10-11-2024,29,ADMK,Neutral,YouTube,ADMK is neutral in 29
13-11-2024,29,BJP,Negative,YouTube,BJP is facing challenges in 29
26-11-2024,29,ADMK,Positive,YouTube,ADMK is gaining in 29
01-12-2024,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
08-02-2025,30,ADMK,Positive,Twitter,ADMK is gaining in 30
12-11-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
23-01-2025,30,ADMK,Neutral,YouTube,ADMK is neutral in 30
26-11-2024,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
26-11-2024,30,DMK,Positive,Twitter,DMK is gaining in 30
13-11-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
13-01-2025,30,TVK,Negative,YouTube,TVK is facing challenges in 30
23-11-2024,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
18-10-2024,30,DMK,Negative,YouTube,DMK is facing challenges in 30
06-11-2024,30,TVK,Negative,YouTube,TVK is facing challenges in 30
03-02-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
08-02-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
17-10-2024,30,DMK,Negative,YouTube,DMK is facing challenges in 30
01-02-2025,30,DMK,Positive,YouTube,DMK is gaining in 30
01-11-2024,30,BJP,Neutral,Twitter,BJP is neutral in 30
23-12-2024,30,BJP,Negative,Twitter,BJP is facing challenges in 30
23-01-2025,30,TVK,Negative,Twitter,TVK is facing challenges in 30
07-10-2024,30,DMK,Positive,YouTube,DMK is gaining in 30
06-11-2024,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
20-01-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
07-12-2024,30,BJP,Negative,Twitter,BJP is facing challenges in 30
23-01-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
28-01-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
09-12-2024,30,Congress,Positive,Twitter,Congress is gaining in 30
19-12-2024,30,BJP,Positive,Twitter,BJP is gaining in 30
07-11-2024,30,DMK,Negative,YouTube,DMK is facing challenges in 30
13-11-2024,30,ADMK,Positive,YouTube,ADMK is gaining in 30
28-10-2024,30,BJP,Negative,YouTube,BJP is facing challenges in 30
28-10-2024,30,BJP,Positive,Twitter,BJP is gaining in 30
14-12-2024,30,BJP,Negative,Twitter,BJP is facing challenges in 30
18-11-2024,30,TVK,Neutral,YouTube,TVK is neutral in 30
03-12-2024,30,DMK,Neutral,Twitter,DMK is neutral in 30
06-11-2024,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
06-12-2024,30,DMK,Negative,Twitter,DMK is facing challenges in 30
05-02-2025,30,DMK,Neutral,YouTube,DMK is neutral in 30
12-11-2024,30,TVK,Positive,Twitter,TVK is gaining in 30
25-10-2024,30,ADMK,Negative,YouTube,ADMK is facing challenges in 30
08-11-2024,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
19-12-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
16-01-2025,30,ADMK,Negative,YouTube,ADMK is facing challenges in 30
25-02-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
03-12-2024,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
24-11-2024,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
30-12-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
05-12-2024,30,BJP,Negative,Twitter,BJP is facing challenges in 30
20-02-2025,30,DMK,Positive,Twitter,DMK is gaining in 30
24-12-2024,30,Congress,Positive,YouTube,Congress is gaining in 30
18-01-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
17-10-2024,30,Congress,Neutral,Twitter,Congress is neutral in 30
11-01-2025,30,BJP,Neutral,Twitter,BJP is neutral in 30
08-10-2024,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
16-11-2024,30,DMK,Positive,Twitter,DMK is gaining in 30
18-10-2024,30,Congress,Neutral,Twitter,Congress is neutral in 30
08-02-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
27-12-2024,30,TVK,Positive,Twitter,TVK is gaining in 30
25-11-2024,30,DMK,Negative,Twitter,DMK is facing challenges in 30
16-12-2024,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
28-12-2024,30,ADMK,Neutral,YouTube,ADMK is neutral in 30
09-12-2024,30,BJP,Neutral,Twitter,BJP is neutral in 30
28-11-2024,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
09-02-2025,30,TVK,Positive,Twitter,TVK is gaining in 30
11-02-2025,30,ADMK,Neutral,YouTube,ADMK is neutral in 30
21-12-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
31-01-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
30-11-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
28-01-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
06-12-2024,30,Congress,Negative,Twitter,Congress is facing challenges in 30
28-12-2024,30,DMK,Positive,Twitter,DMK is gaining in 30
26-10-2024,30,DMK,Negative,Twitter,DMK is facing challenges in 30
30-01-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
14-12-2024,30,BJP,Negative,YouTube,BJP is facing challenges in 30
25-01-2025,30,DMK,Negative,Twitter,DMK is facing challenges in 30
10-02-2025,30,DMK,Positive,YouTube,DMK is gaining in 30
07-12-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
18-02-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
24-12-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
23-02-2025,30,DMK,Negative,YouTube,DMK is facing challenges in 30
24-10-2024,30,TVK,Negative,Twitter,TVK is facing challenges in 30
12-11-2024,30,DMK,Negative,Twitter,DMK is facing challenges in 30
08-01-2025,30,BJP,Neutral,Twitter,BJP is neutral in 30
03-01-2025,30,DMK,Negative,Twitter,DMK is facing challenges in 30
09-01-2025,30,DMK,Negative,YouTube,DMK is facing challenges in 30
14-01-2025,30,TVK,Positive,Twitter,TVK is gaining in 30
01-12-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
22-11-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
04-10-2024,30,BJP,Negative,YouTube,BJP is facing challenges in 30
15-10-2024,30,ADMK,Negative,YouTube,ADMK is facing challenges in 30
04-12-2024,30,TVK,Neutral,Twitter,TVK is neutral in 30
21-10-2024,30,ADMK,Positive,Twitter,ADMK is gaining in 30
30-12-2024,30,BJP,Negative,Twitter,BJP is facing challenges in 30
09-02-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
14-02-2025,30,DMK,Neutral,Twitter,DMK is neutral in 30
01-12-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
28-02-2025,30,TVK,Neutral,YouTube,TVK is neutral in 30
30-10-2024,30,BJP,Negative,Twitter,BJP is facing challenges in 30
03-01-2025,30,DMK,Positive,Twitter,DMK is gaining in 30
25-01-2025,30,DMK,Neutral,Twitter,DMK is neutral in 30
10-02-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
16-02-2025,30,DMK,Neutral,Twitter,DMK is neutral in 30
20-02-2025,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
30-11-2024,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
20-12-2024,30,ADMK,Positive,YouTube,ADMK is gaining in 30
27-02-2025,30,ADMK,Negative,YouTube,ADMK is facing challenges in 30
26-10-2024,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
09-02-2025,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
20-12-2024,30,DMK,Positive,YouTube,DMK is gaining in 30
21-02-2025,30,TVK,Negative,YouTube,TVK is facing challenges in 30
03-12-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
11-10-2024,30,Congress,Neutral,Twitter,Congress is neutral in 30
18-10-2024,30,ADMK,Positive,Twitter,ADMK is gaining in 30
22-01-2025,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
03-02-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
17-01-2025,30,DMK,Neutral,Twitter,DMK is neutral in 30
07-12-2024,30,DMK,Neutral,Twitter,DMK is neutral in 30
05-10-2024,30,DMK,Positive,YouTube,DMK is gaining in 30
12-11-2024,30,DMK,Neutral,Twitter,DMK is neutral in 30
19-11-2024,30,BJP,Positive,YouTube,BJP is gaining in 30
19-12-2024,30,Congress,Positive,Twitter,Congress is gaining in 30
15-02-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
03-02-2025,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
07-11-2024,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
19-12-2024,30,DMK,Positive,YouTube,DMK is gaining in 30
04-12-2024,30,BJP,Negative,YouTube,BJP is facing challenges in 30
12-10-2024,30,BJP,Negative,YouTube,BJP is facing challenges in 30
17-12-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
25-12-2024,30,TVK,Neutral,Twitter,TVK is neutral in 30
10-10-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
03-02-2025,30,DMK,Neutral,YouTube,DMK is neutral in 30
15-11-2024,30,ADMK,Neutral,Twitter,ADMK is neutral in 30
04-01-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
25-10-2024,30,ADMK,Negative,YouTube,ADMK is facing challenges in 30
13-12-2024,30,TVK,Neutral,Twitter,TVK is neutral in 30
15-02-2025,30,BJP,Negative,YouTube,BJP is facing challenges in 30
28-11-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
28-01-2025,30,TVK,Positive,Twitter,TVK is gaining in 30
25-10-2024,30,TVK,Neutral,YouTube,TVK is neutral in 30
11-10-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
20-11-2024,30,BJP,Negative,YouTube,BJP is facing challenges in 30
19-11-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
31-01-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
02-10-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
08-11-2024,30,BJP,Negative,Twitter,BJP is facing challenges in 30
21-10-2024,30,TVK,Positive,Twitter,TVK is gaining in 30
08-11-2024,30,Congress,Negative,Twitter,Congress is facing challenges in 30
18-02-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
20-01-2025,30,ADMK,Positive,Twitter,ADMK is gaining in 30
01-12-2024,30,BJP,Negative,Twitter,BJP is facing challenges in 30
15-01-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
27-01-2025,30,DMK,Positive,YouTube,DMK is gaining in 30
01-11-2024,30,ADMK,Negative,YouTube,ADMK is facing challenges in 30
13-02-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
03-11-2024,30,DMK,Positive,Twitter,DMK is gaining in 30
17-02-2025,30,DMK,Positive,Twitter,DMK is gaining in 30
27-01-2025,30,BJP,Negative,YouTube,BJP is facing challenges in 30
23-11-2024,30,Congress,Neutral,YouTube,Congress is neutral in 30
15-02-2025,30,DMK,Negative,YouTube,DMK is facing challenges in 30
03-01-2025,30,TVK,Positive,YouTube,TVK is gaining in 30
23-02-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
04-01-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
13-01-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
27-02-2025,30,ADMK,Positive,YouTube,ADMK is gaining in 30
13-01-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
23-11-2024,30,Congress,Negative,YouTube,Congress is facing challenges in 30
22-10-2024,30,BJP,Positive,YouTube,BJP is gaining in 30
22-12-2024,30,DMK,Neutral,Twitter,DMK is neutral in 30
19-11-2024,30,TVK,Neutral,Twitter,TVK is neutral in 30
11-11-2024,30,DMK,Negative,YouTube,DMK is facing challenges in 30
25-01-2025,30,TVK,Positive,Twitter,TVK is gaining in 30
03-02-2025,30,BJP,Negative,YouTube,BJP is facing challenges in 30
30-10-2024,30,BJP,Positive,Twitter,BJP is gaining in 30
10-11-2024,30,TVK,Negative,YouTube,TVK is facing challenges in 30
04-01-2025,30,TVK,Neutral,YouTube,TVK is neutral in 30
01-01-2025,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
07-10-2024,30,Congress,Negative,Twitter,Congress is facing challenges in 30
06-10-2024,30,ADMK,Negative,YouTube,ADMK is facing challenges in 30
28-12-2024,30,TVK,Positive,YouTube,TVK is gaining in 30
17-12-2024,30,TVK,Negative,Twitter,TVK is facing challenges in 30
27-11-2024,30,BJP,Positive,YouTube,BJP is gaining in 30
05-02-2025,30,Congress,Neutral,YouTube,Congress is neutral in 30
09-01-2025,30,TVK,Positive,Twitter,TVK is gaining in 30
03-12-2024,30,DMK,Neutral,Twitter,DMK is neutral in 30
23-12-2024,30,TVK,Positive,Twitter,TVK is gaining in 30
12-01-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
06-01-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
27-02-2025,30,TVK,Positive,YouTube,TVK is gaining in 30
18-10-2024,30,TVK,Positive,Twitter,TVK is gaining in 30
28-01-2025,30,TVK,Negative,Twitter,TVK is facing challenges in 30
18-02-2025,30,DMK,Positive,Twitter,DMK is gaining in 30
09-12-2024,30,ADMK,Positive,Twitter,ADMK is gaining in 30
22-02-2025,30,BJP,Negative,YouTube,BJP is facing challenges in 30
12-12-2024,30,ADMK,Negative,Twitter,ADMK is facing challenges in 30
27-10-2024,30,DMK,Neutral,YouTube,DMK is neutral in 30
12-01-2025,30,TVK,Positive,YouTube,TVK is gaining in 30
27-11-2024,30,Congress,Negative,Twitter,Congress is facing challenges in 30
15-01-2025,30,Congress,Negative,YouTube,Congress is facing challenges in 30
11-02-2025,30,BJP,Negative,Twitter,BJP is facing challenges in 30
06-01-2025,30,DMK,Positive,YouTube,DMK is gaining in 30
16-02-2025,30,Congress,Negative,Twitter,Congress is facing challenges in 30
22-12-2024,30,Congress,Neutral,Twitter,Congress is neutral in 30
12-10-2024,30,Congress,Negative,Twitter,Congress is facing challenges in 30
30-01-2025,31,TVK,Negative,Twitter,TVK is facing challenges in 31
19-01-2025,31,Congress,Negative,Twitter,Congress is facing challenges in 31
13-12-2024,31,TVK,Positive,YouTube,TVK is gaining in 31
05-12-2024,31,DMK,Positive,YouTube,DMK is gaining in 31
28-10-2024,31,DMK,Positive,Twitter,DMK is gaining in 31
06-10-2024,31,TVK,Negative,Twitter,TVK is facing challenges in 31
27-10-2024,31,Congress,Negative,Twitter,Congress is facing challenges in 31
02-10-2024,31,TVK,Neutral,YouTube,TVK is neutral in 31
22-01-2025,31,Congress,Negative,Twitter,Congress is facing challenges in 31
29-12-2024,31,BJP,Positive,Twitter,BJP is gaining in 31
10-02-2025,31,ADMK,Positive,Twitter,ADMK is gaining in 31
07-01-2025,31,TVK,Positive,Twitter,TVK is gaining in 31
14-02-2025,31,ADMK,Positive,YouTube,ADMK is gaining in 31
29-01-2025,31,TVK,Negative,YouTube,TVK is facing challenges in 31
21-10-2024,31,BJP,Negative,Twitter,BJP is facing challenges in 31
02-01-2025,31,BJP,Neutral,Twitter,BJP is neutral in 31
28-02-2025,31,BJP,Negative,YouTube,BJP is facing challenges in 31
18-01-2025,31,TVK,Positive,Twitter,TVK is gaining in 31
19-12-2024,31,DMK,Negative,Twitter,DMK is facing challenges in 31
26-11-2024,31,ADMK,Positive,YouTube,ADMK is gaining in 31
02-02-2025,31,BJP,Neutral,Twitter,BJP is neutral in 31
09-10-2024,31,BJP,Neutral,Twitter,BJP is neutral in 31
22-10-2024,31,TVK,Positive,Twitter,TVK is gaining in 31
17-11-2024,31,DMK,Positive,YouTube,DMK is gaining in 31
25-12-2024,31,Congress,Negative,YouTube,Congress is facing challenges in 31
19-11-2024,31,ADMK,Neutral,YouTube,ADMK is neutral in 31
25-02-2025,31,DMK,Neutral,YouTube,DMK is neutral in 31
24-12-2024,31,ADMK,Negative,Twitter,ADMK is facing challenges in 31
15-12-2024,31,TVK,Positive,Twitter,TVK is gaining in 31
25-11-2024,31,BJP,Negative,Twitter,BJP is facing challenges in 31
03-01-2025,31,Congress,Negative,Twitter,Congress is facing challenges in 31
06-10-2024,31,ADMK,Neutral,YouTube,ADMK is neutral in 31
21-11-2024,31,BJP,Negative,YouTube,BJP is facing challenges in 31
26-11-2024,31,ADMK,Negative,YouTube,ADMK is facing challenges in 31
12-11-2024,31,TVK,Neutral,YouTube,TVK is neutral in 31
22-12-2024,31,TVK,Positive,Twitter,TVK is gaining in 31
04-01-2025,31,DMK,Positive,Twitter,DMK is gaining in 31
31-10-2024,31,ADMK,Positive,YouTube,ADMK is gaining in 31
07-11-2024,31,BJP,Neutral,Twitter,BJP is neutral in 31
30-10-2024,31,BJP,Negative,YouTube,BJP is facing challenges in 31
01-02-2025,31,DMK,Neutral,YouTube,DMK is neutral in 31
11-02-2025,31,ADMK,Neutral,YouTube,ADMK is neutral in 31
18-01-2025,31,TVK,Negative,Twitter,TVK is facing challenges in 31
15-11-2024,31,ADMK,Negative,Twitter,ADMK is facing challenges in 31
15-11-2024,31,TVK,Positive,Twitter,TVK is gaining in 31
21-10-2024,31,TVK,Negative,YouTube,TVK is facing challenges in 31
02-02-2025,31,BJP,Negative,Twitter,BJP is facing challenges in 31
06-01-2025,31,BJP,Negative,YouTube,BJP is facing challenges in 31
25-10-2024,31,TVK,Negative,Twitter,TVK is facing challenges in 31
24-02-2025,31,ADMK,Neutral,Twitter,ADMK is neutral in 31
04-10-2024,31,Congress,Positive,YouTube,Congress is gaining in 31
11-01-2025,31,DMK,Negative,Twitter,DMK is facing challenges in 31
30-11-2024,31,Congress,Negative,Twitter,Congress is facing challenges in 31
26-02-2025,31,ADMK,Negative,Twitter,ADMK is facing challenges in 31
15-11-2024,31,TVK,Positive,Twitter,TVK is gaining in 31
27-01-2025,31,ADMK,Negative,Twitter,ADMK is facing challenges in 31
01-01-2025,31,ADMK,Neutral,Twitter,ADMK is neutral in 31
03-01-2025,31,Congress,Negative,YouTube,Congress is facing challenges in 31
03-11-2024,31,BJP,Neutral,Twitter,BJP is neutral in 31
10-01-2025,31,ADMK,Negative,YouTube,ADMK is facing challenges in 31
18-10-2024,31,Congress,Negative,Twitter,Congress is facing challenges in 31
12-11-2024,31,DMK,Neutral,Twitter,DMK is neutral in 31
17-12-2024,31,DMK,Positive,Twitter,DMK is gaining in 31
23-11-2024,31,DMK,Negative,YouTube,DMK is facing challenges in 31
23-01-2025,31,ADMK,Positive,Twitter,ADMK is gaining in 31
16-10-2024,31,Congress,Negative,YouTube,Congress is facing challenges in 31
05-01-2025,31,DMK,Neutral,Twitter,DMK is neutral in 31
04-02-2025,31,ADMK,Negative,YouTube,ADMK is facing challenges in 31
29-12-2024,31,ADMK,Positive,YouTube,ADMK is gaining in 31
17-12-2024,31,TVK,Negative,Twitter,TVK is facing challenges in 31
09-01-2025,31,DMK,Negative,YouTube,DMK is facing challenges in 31
20-10-2024,31,ADMK,Negative,YouTube,ADMK is facing challenges in 31
01-11-2024,31,ADMK,Positive,Twitter,ADMK is gaining in 31
26-02-2025,31,DMK,Negative,Twitter,DMK is facing challenges in 31
08-11-2024,31,BJP,Positive,YouTube,BJP is gaining in 31
20-01-2025,31,DMK,Negative,Twitter,DMK is facing challenges in 31
02-01-2025,31,BJP,Neutral,Twitter,BJP is neutral in 31
26-12-2024,31,Congress,Negative,YouTube,Congress is facing challenges in 31
16-12-2024,31,ADMK,Neutral,Twitter,ADMK is neutral in 31
03-02-2025,31,ADMK,Negative,YouTube,ADMK is facing challenges in 31
02-10-2024,31,TVK,Positive,YouTube,TVK is gaining in 31
09-11-2024,31,Congress,Negative,YouTube,Congress is facing challenges in 31
27-01-2025,31,BJP,Positive,YouTube,BJP is gaining in 31
24-01-2025,31,Congress,Negative,Twitter,Congress is facing challenges in 31
29-01-2025,31,BJP,Negative,Twitter,BJP is facing challenges in 31
28-10-2024,31,DMK,Positive,YouTube,DMK is gaining in 31
28-02-2025,31,DMK,Negative,YouTube,DMK is facing challenges in 31
25-02-2025,31,DMK,Negative,Twitter,DMK is facing challenges in 31
24-10-2024,31,ADMK,Negative,Twitter,ADMK is facing challenges in 31
18-12-2024,31,ADMK,Negative,YouTube,ADMK is facing challenges in 31
30-01-2025,31,TVK,Negative,Twitter,TVK is facing challenges in 31
13-01-2025,31,BJP,Negative,Twitter,BJP is facing challenges in 31
23-10-2024,31,TVK,Neutral,YouTube,TVK is neutral in 31
19-12-2024,31,DMK,Negative,Twitter,DMK is facing challenges in 31
25-10-2024,31,Congress,Negative,Twitter,Congress is facing challenges in 31
31-12-2024,31,TVK,Positive,Twitter,TVK is gaining in 31
14-01-2025,31,DMK,Neutral,Twitter,DMK is neutral in 31
06-01-2025,31,DMK,Positive,Twitter,DMK is gaining in 31
